CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,Scaffold,Pred_123,True_123,Pred_369,True_369,Pred_1107,True_1107,Pred_3321,True_3321,Pred_9963,True_9963,Pred_29889,True_29889,Pred_89667,True_89667,Pred_269001,True_269001,Pred_807003,True_807003,Pred_2421009,True_2421009
7233,2022_Bhardwaj,2022,D7.9,7233,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C1=O,7,Circle,-5.15,,,,1.759,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,-5.915250528440369,-5.15,-6.329981724690973,-5.15,-6.058332279905884,-5.15,-6.101226710168672,-5.15,-5.818431847930129,-5.15,-6.165624261375393,-5.15,-5.809282315117333,-5.15,-5.8187535838287285,-5.15,-6.0585729926674095,-5.15,-5.909268979001324,-5.15
7229,2022_Bhardwaj,2022,D7.5,7229,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,7,Circle,-5.18,,,,2.4388,O=C1CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CN1,-5.8397988457466035,-5.18,-5.632508591992811,-5.18,-5.586079095956204,-5.18,-5.438522659675544,-5.18,-5.4106210827566015,-5.18,-5.708559623919732,-5.18,-5.560529789929191,-5.18,-5.809066750088726,-5.18,-5.505289312814305,-5.18,-5.776568246654117,-5.18
7230,2022_Bhardwaj,2022,D7.6,7230,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,7,Circle,-5.44,,,,1.4126,O=C1CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CN1,-5.8847440477817505,-5.44,-5.871658347416345,-5.44,-5.835944583174182,-5.44,-5.5594584113634,-5.44,-5.448724368160133,-5.44,-6.01178417597055,-5.44,-5.61241278622823,-5.44,-6.058833086972186,-5.44,-5.617188088319831,-5.44,-5.771674990444027,-5.44
5080,2020_Townsend,2020,hepta_1503,5080,O=C1CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N1,7,Circle,-6.66,,,,4.9135,O=C1CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)CC(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,-6.511815798091347,-6.66,-7.141912224666702,-6.66,-7.097271866673278,-6.66,-6.917645593936183,-6.66,-6.2731872575602985,-6.66,-7.009451604515451,-6.66,-7.213952846973396,-6.66,-7.294581161600426,-6.66,-6.651718930851081,-6.66,-6.8193223370328795,-6.66
5426,2020_Townsend,2020,hepta_1849,5426,O=C1CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N1,7,Circle,-10.0,,,,4.9135,O=C1CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)CC(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,-6.511815798091347,-10.0,-7.141912224666702,-10.0,-7.097271866673278,-10.0,-6.917645593936183,-10.0,-6.2731872575602985,-10.0,-7.009451604515451,-10.0,-7.213952846973396,-10.0,-7.294581161600426,-10.0,-6.651718930851081,-10.0,-6.8193223370328795,-10.0
951,2015_Ahlbach,2015,Scytalidamide B,951,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2[C@@H](C)CCN2C1=O,7,Circle,-4.08,,,,4.0605,O=C1CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1,-5.9300616764903165,-4.08,-5.9654926997843045,-4.08,-6.227382197672998,-4.08,-6.347509055958969,-4.08,-6.253276243540512,-4.08,-6.067257330431697,-4.08,-6.316797136263354,-4.08,-5.900273943581545,-4.08,-6.1881542278079005,-4.08,-6.199304160906263,-4.08
952,2015_Ahlbach,2015,Scytalidamide A,952,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,7,Circle,-4.19,,,,3.8145,O=C1CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1,-6.05418025464398,-4.19,-6.265418158916093,-4.19,-6.383196060823903,-4.19,-6.335218747673301,-4.19,-6.333755891582007,-4.19,-6.284713920118304,-4.19,-6.468923313965085,-4.19,-6.030854010487573,-4.19,-6.2139015836347875,-4.19,-6.270052791826945,-4.19
7231,2022_Bhardwaj,2022,D7.7,7231,CC(C)C[C@H]1C(=O)N[C@H](C(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C,7,Circle,-5.06,,,,2.9818,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN1,-6.0318936046908105,-5.06,-6.04675634056288,-5.06,-6.029234482803863,-5.06,-6.1279268670710065,-5.06,-6.063267944407415,-5.06,-6.369837810119747,-5.06,-6.216842378375449,-5.06,-5.752511961834547,-5.06,-5.986653304500759,-5.06,-6.228581990841104,-5.06
7228,2022_Bhardwaj,2022,D7.2,7228,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,7,Circle,-4.94,,,,3.3209,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.631643686349045,-4.94,-5.365646050097521,-4.94,-5.450881964582725,-4.94,-5.32157834277679,-4.94,-5.334641176038018,-4.94,-5.423171169860069,-4.94,-5.375001067559888,-4.94,-5.475933120475919,-4.94,-5.202486464221904,-4.94,-5.699161274511284,-4.94
7227,2022_Bhardwaj,2022,D7.1,7227,CC[C@H](C)[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,7,Circle,-5.53,,,,2.0487,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CN1,-5.807176428150396,-5.53,-6.036345768297136,-5.53,-5.657378057796299,-5.53,-5.423681422530406,-5.53,-5.4090350423049065,-5.53,-5.942314764914929,-5.53,-5.514312574815803,-5.53,-5.821375896367795,-5.53,-5.505664521854786,-5.53,-5.725139551600301,-5.53
5664,2021_Golosov,2021,Cmpd.8c,5664,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@@H](C(=O)NC)NC(=O)[C@H](CCCC)N(C)C1=O,7,Circle,-4.4,,,-5.64,3.4616,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CSCCN1,-6.19144994919744,-4.4,-6.235098735426818,-4.4,-5.7600048915424,-4.4,-6.127657463999919,-4.4,-5.88755720333387,-4.4,-5.866693418647019,-4.4,-6.2970447019620295,-4.4,-5.7480187279056425,-4.4,-5.952972458508961,-4.4,-6.1919842244905166,-4.4
4996,2020_Townsend,2020,hepta_1419,4996,O=C1CN(Cc2ccccc2)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)N1,7,Circle,-6.09,,,,5.0023,O=C1CN(Cc2ccccc2)C(=O)CC(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)CC(Cc2ccccc2)N1,-6.463789466627004,-6.09,-8.052790235244743,-6.09,-7.0785600072455495,-6.09,-6.886454073220511,-6.09,-6.465421910271484,-6.09,-6.746138481150857,-6.09,-7.183714993972093,-6.09,-7.549963413722114,-6.09,-6.6419237824500685,-6.09,-6.801263588859829,-6.09
2375,2018_Naylor,2018,CordyA-P5ANMe(82),2375,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)NC1=O,7,Circle,-5.11,,,,2.9396,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1,-5.994898358960084,-5.11,-6.50099853270535,-5.11,-6.215611614269039,-5.11,-6.678266544099021,-5.11,-6.110552930892136,-5.11,-6.418654364238682,-5.11,-6.457554014790214,-5.11,-6.519265000544138,-5.11,-6.37109206470219,-5.11,-6.178900987204151,-5.11
2373,2018_Naylor,2018,CordyA-F6A(80),2373,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](CC(C)C)NC1=O,7,Circle,-5.89,,,-6.34,1.8609,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)CN1,-6.037094464503401,-5.89,-6.487949261583035,-5.89,-6.179251535045847,-5.89,-6.505581076055756,-5.89,-6.033992543342182,-5.89,-6.697586206290438,-5.89,-6.218500882004344,-5.89,-6.306350397026824,-5.89,-6.3445530570267,-5.89,-6.110452963332318,-5.89
2372,2018_Naylor,2018,CordyA-F3A(79),2372,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](C)NC(=O)CN(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)NC1=O,7,Circle,-5.91,,,-6.58,1.8609,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN1,-6.039917947502669,-5.91,-6.413491537711397,-5.91,-6.2198956537256205,-5.91,-6.400285237698163,-5.91,-5.989995208622306,-5.91,-6.564882379890239,-5.91,-6.226115262794755,-5.91,-6.258760121777774,-5.91,-6.1898435199248,-5.91,-6.138816458796479,-5.91
2371,2018_Naylor,2018,CordyA-Y2A(78),2371,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)NC1=O,7,Circle,-5.23,,,-5.91,2.1553,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN1,-5.994572544537085,-5.23,-6.342835621951135,-5.23,-6.070759380303442,-5.23,-6.445339240928452,-5.23,-5.9048739717522984,-5.23,-6.160241551829085,-5.23,-6.240295087196597,-5.23,-5.998901512379867,-5.23,-6.200008647124382,-5.23,-6.033792655735646,-5.23
2286,2018_Kaneda,2018,compound.13,2286,CCC[C@H](C)[C@@H](OC)[C@@H](C)[C@@H]1C/C=C(\C)C(=O)O[C@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N(C)CC(=O)N[C@@H]([C@@H](C)CC)C(=O)N(C)[C@@H](C)C(=O)O1,7,Circle,-6.09,,,,4.704,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)COC(=O)C=CCCOC(=O)CN1,-5.792362360895661,-6.09,-5.067213737607754,-6.09,-5.114047209015364,-6.09,-5.016732172465916,-6.09,-5.502276632655724,-6.09,-5.284592443822854,-6.09,-5.4688362903678165,-6.09,-5.617043192373815,-6.09,-5.270227341142086,-6.09,-5.666525690085145,-6.09
964,2015_Ahlbach,2015,Didemnin A,964,CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O,7,Lariat,-5.89,,,,2.7057,O=C1COC(=O)CCCNC(=O)CCOC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)C1,-5.845783732505706,-5.89,-5.176922987888314,-5.89,-5.84939121584415,-5.89,-5.909985484132909,-5.89,-5.97384608410883,-5.89,-5.80525122779652,-5.89,-5.653139311626515,-5.89,-5.974448481782403,-5.89,-5.552996265029748,-5.89,-5.9053211346295615,-5.89
21,2006_Rezai_2,2006,compd.294,21,COc1ccc(C[C@@H]2NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]3CCCN3C2=O)cc1,7,Circle,-6.41,,,,3.3816,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-5.763952188563266,-6.41,-5.709666519477119,-6.41,-6.312192607651885,-6.41,-6.579331896242809,-6.41,-6.254485600145139,-6.41,-6.1517424087206685,-6.41,-5.98674330191193,-6.41,-5.878786756630415,-6.41,-5.89083797900306,-6.41,-6.047333305424942,-6.41
20,2006_Rezai_2,2006,compd.225,20,COc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]3CCCN3C(=O)[C@H](CC(C)C)NC(=O)[C@H]3CCCN3C2=O)cc1,7,Circle,-7.12,,,,2.8417,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN1,-5.902233307753963,-7.12,-5.8746059080222714,-7.12,-6.415982440422402,-7.12,-6.203616464955042,-7.12,-6.235284089726701,-7.12,-6.001284571759801,-7.12,-5.9601920434590525,-7.12,-5.909022754720342,-7.12,-5.899757928522588,-7.12,-6.1432478572781175,-7.12
19,2006_Rezai_2,2006,compd.218,19,COc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]3CCCN3C2=O)cc1,7,Circle,-6.95,,,,2.8417,O=C1CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN1,-5.918160162190332,-6.95,-5.781515325702497,-6.95,-6.33051335445471,-6.95,-6.156893619245565,-6.95,-6.242978186093708,-6.95,-6.011045510729698,-6.95,-5.947643754251242,-6.95,-5.994527593344599,-6.95,-5.803463914256328,-6.95,-6.106270062158308,-6.95
17,2006_Rezai_2,2006,compd.112,17,COc1ccc(C[C@@H]2NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](CC(C)C)NC(=O)[C@H]3CCCN3C(=O)[C@H](CC(C)C)NC(=O)[C@H]3CCCN3C2=O)cc1,7,Circle,-7.29,,,,2.3018,O=C1CNC(=O)C2CCCN2C(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,-6.055088602464217,-7.29,-5.682884822495194,-7.29,-6.154166200129919,-7.29,-5.837920535119643,-7.29,-5.995254596970488,-7.29,-6.207946801175067,-7.29,-5.895592040838986,-7.29,-6.139879246994013,-7.29,-5.557358864544364,-7.29,-6.125767263695122,-7.29
7317,2022_Bhardwaj,2022,D10.35,7317,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,10,Circle,-6.55,,,,2.2734,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CN1,-5.7302531773635454,-6.55,-5.574751091365738,-6.55,-5.482215978982139,-6.55,-5.3721800210323245,-6.55,-5.333195865583839,-6.55,-5.540006351071467,-6.55,-5.326080486361977,-6.55,-5.576712340857915,-6.55,-5.366862020525496,-6.55,-5.5979628745666785,-6.55
7320,2022_Bhardwaj,2022,D10.40,7320,CSCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C1=O,10,Circle,-6.15,,,,1.3443,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CN1,-5.860309801963018,-6.15,-6.398125208604913,-6.15,-5.906867013209125,-6.15,-5.646598225130039,-6.15,-5.290841001672808,-6.15,-5.820471505438425,-6.15,-5.5365791134245255,-6.15,-5.7734897475500695,-6.15,-5.508283352633974,-6.15,-5.721251018779998,-6.15
7323,2022_Bhardwaj,2022,D10.43,7323,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C1=O,10,Circle,-6.79,,,,1.9312,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CN1,-5.736125918005353,-6.79,-6.032509929403895,-6.79,-5.864817920795506,-6.79,-5.834266496546497,-6.79,-5.477739986606517,-6.79,-5.8374290292175575,-6.79,-5.46136659266474,-6.79,-5.922091981344141,-6.79,-5.701524766096621,-6.79,-5.70447878848398,-6.79
7304,2022_Bhardwaj,2022,D10.17,7304,CC[C@@H](C)[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,10,Circle,-5.57,-5.06,,,3.4962,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN1,-5.717758099025312,-5.57,-5.456279391786509,-5.57,-5.287988756144067,-5.57,-5.411724481349918,-5.57,-5.310277127971936,-5.57,-5.307059191226658,-5.57,-5.482730002291995,-5.57,-5.4756675336569245,-5.57,-5.387914899743366,-5.57,-5.703491884406758,-5.57
7331,2022_Bhardwaj,2022,D10.58,7331,CC[C@@H](C)[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CN(C)C(=O)[C@@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,10,Circle,-6.46,,,,2.0815,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN1,-5.934879542716322,-6.46,-6.096298415899024,-6.46,-5.568703228844998,-6.46,-5.6103417624726495,-6.46,-5.495795815574779,-6.46,-6.113469322905268,-6.46,-5.725786672403486,-6.46,-5.824596889155585,-6.46,-5.594151639856506,-6.46,-5.840828792890266,-6.46
7332,2022_Bhardwaj,2022,D10.60,7332,CC[C@@H](C)[C@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,10,Circle,-6.04,,,,3.4962,O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN1,-5.7559266256150305,-6.04,-5.502760825341647,-6.04,-5.228270097249966,-6.04,-5.331230085242563,-6.04,-5.3599802385034865,-6.04,-5.448753985925383,-6.04,-5.47011514533228,-6.04,-5.445309689175458,-6.04,-5.349944498974482,-6.04,-5.71626319249811,-6.04
7109,2021_Kelly,2021,L5_28,7109,CC[C@H]1NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C1=O,10,Lariat,-5.7,,,,2.4092,O=C1CNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C2CCCN2)COC(=O)C2CCCN2C(=O)CN1,-6.09152952997628,-5.7,-6.486861067181326,-5.7,-6.183817749094466,-5.7,-6.499548356909857,-5.7,-6.271338062960266,-5.7,-6.229268429683786,-5.7,-6.581940144904638,-5.7,-6.6118858341600175,-5.7,-6.266373590316689,-5.7,-6.095695744550002,-5.7
7147,2021_Kelly,2021,L5_62,7147,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.36,,,,3.0453,O=C1CNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C2CCCN2)COC(=O)C2CCCN2C(=O)CN1,-5.997070220715451,-5.36,-6.165895656195581,-5.36,-6.090508750960157,-5.36,-6.696068280617143,-5.36,-6.134206122183816,-5.36,-5.920843040626665,-5.36,-6.396258346734234,-5.36,-6.159773475586266,-5.36,-6.1063910495130225,-5.36,-6.1011599941759,-5.36
7162,2021_Kelly,2021,L5_76,7162,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.47,,,,3.1844,O=C1CNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C2CCCN2)COC(=O)C2CCCN2C(=O)CN1,-5.96331012667595,-5.47,-6.190982192242645,-5.47,-6.160343480729619,-5.47,-6.3660078742538975,-5.47,-6.12712940722121,-5.47,-6.508235393418154,-5.47,-6.328809542334826,-5.47,-6.361089318268973,-5.47,-6.192834670948065,-5.47,-6.055389310965824,-5.47
7076,2021_Kelly,2021,L5_105,7076,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC2CCCCC2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(F)c(F)c2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.2,,,,3.8577,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(CC2CCCCC2)NC(=O)C(NC(=O)CNC(=O)C2CCCN2)COC(=O)C2CCCN2C(=O)CN1,-6.115622966238043,-5.2,-6.116452552544705,-5.2,-6.083313937439242,-5.2,-5.683198849868649,-5.2,-6.075285394469452,-5.2,-6.476440235887294,-5.2,-6.216257625166237,-5.2,-6.1318604347068515,-5.2,-6.0870368357961775,-5.2,-6.157260009854916,-5.2
